Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","002","Africa","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2024","2024","kg/ha","7854.1","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2024","2024","t","21661294.92","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01491.02","Palm kernels","2017","2017","t","877541.6","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01491.02","Palm kernels","2018","2018","t","911975.49","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01491.02","Palm kernels","2019","2019","t","962377.63","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01491.02","Palm kernels","2020","2020","t","947057.69","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01491.02","Palm kernels","2021","2021","t","1007405.1","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01491.02","Palm kernels","2022","2022","t","1038727.14","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01491.02","Palm kernels","2023","2023","t","1064762.69","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","2165","Palm oil","2017","2017","t","3347970.86","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","2165","Palm oil","2018","2018","t","3451560.23","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","2165","Palm oil","2019","2019","t","3132157.73","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","2165","Palm oil","2020","2020","t","3228992.72","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","2165","Palm oil","2021","2021","t","3392089.07","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","2165","Palm oil","2022","2022","t","3491695.35","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","2165","Palm oil","2023","2023","t","3544261.02","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01317","Papayas","2017","2017","kg/ha","10243.8","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01317","Papayas","2017","2017","t","1413387.14","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01317","Papayas","2018","2018","kg/ha","10541.8","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01317","Papayas","2018","2018","t","1482793.09","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01317","Papayas","2019","2019","kg/ha","10238.2","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01317","Papayas","2019","2019","t","1450636.73","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01317","Papayas","2020","2020","kg/ha","10248","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01317","Papayas","2020","2020","t","1450267.83","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01317","Papayas","2021","2021","kg/ha","10206.4","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01317","Papayas","2021","2021","t","1474188.38","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01317","Papayas","2022","2022","kg/ha","10251.4","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01317","Papayas","2022","2022","t","1452153.24","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01317","Papayas","2023","2023","kg/ha","10378.6","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01317","Papayas","2023","2023","t","1499820.45","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01317","Papayas","2024","2024","kg/ha","10409.6","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01317","Papayas","2024","2024","t","1517236.88","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01345","Peaches and nectarines","2017","2017","kg/ha","12444.9","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01345","Peaches and nectarines","2017","2017","t","1105480.88","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01345","Peaches and nectarines","2018","2018","kg/ha","14065","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01345","Peaches and nectarines","2018","2018","t","1041990.09","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01345","Peaches and nectarines","2019","2019","kg/ha","13612.8","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01345","Peaches and nectarines","2019","2019","t","1054888.84","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01345","Peaches and nectarines","2020","2020","kg/ha","12809.8","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01345","Peaches and nectarines","2020","2020","t","989778.2","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01345","Peaches and nectarines","2021","2021","kg/ha","13456.9","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01345","Peaches and nectarines","2021","2021","t","1012077.2","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01345","Peaches and nectarines","2022","2022","kg/ha","13754.6","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01345","Peaches and nectarines","2022","2022","t","1102776.26","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01345","Peaches and nectarines","2023","2023","kg/ha","13013","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01345","Peaches and nectarines","2023","2023","t","1023702.86","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01345","Peaches and nectarines","2024","2024","kg/ha","13876.1","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01345","Peaches and nectarines","2024","2024","t","1044232.07","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01342.01","Pears","2017","2017","kg/ha","15063.4","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01342.01","Pears","2017","2017","t","796523.6","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01342.01","Pears","2018","2018","kg/ha","15705.7","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01342.01","Pears","2018","2018","t","728331.86","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01342.01","Pears","2019","2019","kg/ha","16135.5","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01342.01","Pears","2019","2019","t","767520.41","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01342.01","Pears","2020","2020","kg/ha","15210.5","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01342.01","Pears","2020","2020","t","725242.51","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01342.01","Pears","2021","2021","kg/ha","16439.8","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01342.01","Pears","2021","2021","t","766908.79","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01342.01","Pears","2022","2022","kg/ha","16804.3","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01342.01","Pears","2022","2022","t","877058.72","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01342.01","Pears","2023","2023","kg/ha","16544","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01342.01","Pears","2023","2023","t","809699.37","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01342.01","Pears","2024","2024","kg/ha","16788.8","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01342.01","Pears","2024","2024","t","772516.82","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01705","Peas, dry","2017","2017","kg/ha","1126.5","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01705","Peas, dry","2017","2017","t","563586.93","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01705","Peas, dry","2018","2018","kg/ha","1121.1","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01705","Peas, dry","2018","2018","t","587058.2","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01705","Peas, dry","2019","2019","kg/ha","1113.7","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01705","Peas, dry","2019","2019","t","586971.24","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01705","Peas, dry","2020","2020","kg/ha","1143.3","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01705","Peas, dry","2020","2020","t","607112.98","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01705","Peas, dry","2021","2021","kg/ha","1154","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01705","Peas, dry","2021","2021","t","612908.11","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01705","Peas, dry","2022","2022","kg/ha","1172.7","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01705","Peas, dry","2022","2022","t","596079.03","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01705","Peas, dry","2023","2023","kg/ha","1276.2","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01705","Peas, dry","2023","2023","t","606542.65","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01705","Peas, dry","2024","2024","kg/ha","1282","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01705","Peas, dry","2024","2024","t","582131.52","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01242","Peas, green","2017","2017","kg/ha","4965","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01242","Peas, green","2017","2017","t","533328.29","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01242","Peas, green","2018","2018","kg/ha","5628","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01242","Peas, green","2018","2018","t","629727.64","A","Official figure",""
